indice_tiempo,azucar,cerveza,vino,gaseosas,cigarrillos_1er_cuartil,cigarrillos_2do_cuartil,cigarrillos_3er_cuartil,cigarrillos_4to_cuartil,cigarrillos,productos_farma,naftas,nafta_comun,nafta_super,nafta_ultra,cemento,asfalto,automot_nac_automoviles,automot_nac_utilitarios,automot_nac_carga_pasaj,automot_nac_total,automot_nac_imp_total,automot_nac_imp_automoviles,automot_nac_imp_utilitarios,automot_nac_imp_carga_pasaj,maquinas_herramientas,energia_electrica,residuos,gasoil
2015-06-01,157.0,925.0,961.81356,294197.0,7.245402,6.330512,32.395471,104.428335,150.39972,48.1555,671.9955223999999,1.94797,488.88194059999995,181.1656118,1055.434,44.945550000000004,,,,61221.0,57867.0,41256.0,16611.0,3354.0,,11254.419666999998,506275.1499999999,1129.0097876999996
2015-07-01,172.0,1030.0,931.85887,334906.0,4.72106,3.732675,53.170999,111.30695,172.931684,,724.5501899000001,2.03198,520.1715799000001,202.34663000000006,1069.622,44.411539999999995,,,,56213.0,53997.0,39874.0,14123.0,2216.0,,11907.361918999997,515367.80999999994,1221.6158986
2015-08-01,192.0,1038.0,856.6524400000001,314301.0,3.96928,3.4955,50.035514,104.613329,162.113623,,690.3056887,1.92998,499.40724200000005,188.96846669999996,977.469,36.91437000000001,,,,59592.0,57357.0,42568.0,14789.0,2235.0,,11130.262807999998,522716.95999999996,1160.4864326999998
2015-09-01,192.0,1427.0,903.4854399999999,337257.0,8.097531,0.540797,58.230305,90.8707,157.739333,,700.2452749,2.5999899999999996,504.89056830000004,192.75471660000002,1123.491,47.60454000000001,,,,61464.0,60468.0,42771.0,17697.0,996.0,,10552.903241000004,520329.89,1113.8662109000002
2015-10-01,192.0,1689.0,948.08576,344895.0,1.981,3.332788,9.4479,152.528177,167.289865,,740.8057141,3.3199899999999998,528.4697883000001,209.01593579999997,1128.015,42.559599999999996,,,,52209.0,51681.0,38459.0,13222.0,528.0,,10722.174389,535816.7399999999,1159.9130768999999
2015-11-01,192.0,2058.0,887.2267300000001,337596.0,4.39,3.606795,8.834135,154.057067,170.887997,,704.5204891999999,3.0069899999999996,505.20745880000004,196.30604039999992,991.175,36.282259999999994,,,,52526.0,51648.0,37931.0,13717.0,878.0,,10219.189482,527046.0199999999,1112.9624144000002
2015-12-01,181.8,2397.1,844.91901,487125.0,3.6145,4.00845,11.330392,190.746698,209.70004,,808.7125310999999,2.166,570.3685223999998,236.17800869999996,933.124,26.08444,,,,39415.0,34508.0,25804.0,8704.0,4907.0,,11909.435560999995,552431.76,1120.5625401
2016-01-01,121.2,2412.9,681.29,343635.0,6.912585,0.042637,48.032537,107.45422,162.441979,,761.7802021999998,1.978,536.4337736999998,223.36842850000008,858.496,21.48074,,,,49935.0,49545.0,38263.0,11282.0,390.0,,12344.911762000003,531880.69,1068.6055066
2016-02-01,141.4,2012.7,660.927,345388.0,7.734245,0.013101,47.081953,100.331759,155.161058,,731.3948576,2.565,517.6276028,211.2022548,802.226,22.777919999999998,,,,52593.0,51900.0,38518.0,13382.0,693.0,,11731.845100999999,509785.6499999999,1017.5113163000001
2016-03-01,163.2,1815.0,758.505,326219.0,3.396,4.937403,9.4745,152.042845,169.850748,,740.3937885,2.464,532.7300496,205.19973889999997,885.244,32.75354,,,,,60694.0,44319.0,16375.0,,,10461.475919999999,555253.2,1145.7581407999999
2016-04-01,,,806.3710000000001,281333.0,7.494725,0.0995,52.219656,117.242698,177.056579,,666.3795071000001,2.224,487.31670370000006,176.8388034,756.828,26.108919999999998,,,,,60513.0,43056.0,17457.0,,,10292.000855999997,532593.56,1121.5623632
2016-05-01,,,777.21,249762.0,5.737985,7.444718,44.347873,41.051289,98.581865,,670.4708101,1.889,497.90811979999995,170.6736903,881.663,35.67248,,,,,60360.0,41841.0,18519.0,,,11358.011628000002,551938.56,1263.0509846999998
2016-06-01,,,751.145,256063.0,7.50291,12.012319,2.360715,118.822034,140.697978,,672.4546959,2.734,489.46945460000006,180.2512413,857.525,33.583239999999996,,,,,63192.0,43817.0,19375.0,,,11812.947050000004,511199.68000000005,1261.2648001999999
2016-07-01,,,799.308,280657.0,7.82065,12.01613,3.724561,103.495786,127.057127,,709.3240042000002,2.749,506.2870136000001,200.28799060000006,847.654,33.25187,,,,,52678.0,38242.0,14436.0,,,11929.645375,518647.71,1142.5661084999997
2016-08-01,,,902.939,299432.0,8.526065,18.114834,72.87812,55.715836,155.234855,,728.6122052,3.098,528.026801,197.4874042,1042.872,45.980521,,,,,63952.0,45649.0,18303.0,,,10855.441952,568999.5399999999,1182.3124678999998
2016-09-01,,,909.69,293386.0,10.157125,18.09863,3.753285,108.04174,140.05078,,693.3798532999997,3.117,494.9239141999998,195.33893909999992,996.23,45.365970000000004,,,,,67816.0,49420.0,18396.0,,,10382.081134,561435.95131,1078.574574
2016-10-01,,,831.3439999999999,303895.0,9.079875,18.84427,4.853245,110.164691,142.942081,,734.9854574,3.353,522.124738,209.5077194,925.679,41.51222,,,,,56357.0,40949.0,15408.0,,,9956.038875000004,564643.6806119999,1085.3323425
2016-11-01,,,797.722,332266.0,11.112625,20.196616,11.589877,109.429067,152.328184,,729.6199809999999,3.377,514.1067026,212.1362784,1007.185,55.823389999999996,,,,,62401.0,43035.0,19366.0,,,10132.540584,555875.4372939998,1133.6891975999997
2016-12-01,,,739.929,436616.0,11.176895,22.296162,13.124506,126.083263,172.680827,,825.423033,4.108,571.1839422,250.1310908,935.891,42.58257,,,,,72003.0,51528.0,20475.0,,,11853.854388000007,568604.5312330561,1174.6992657999997
2017-01-01,,,593.6250000000001,338393.0,12.59764,21.351271,13.540875,117.006968,164.496755,,803.8964587,3.982,553.8107446000001,246.10371409999996,868.591,46.923390999999995,,,,,52841.0,41687.0,11154.0,,,12524.865645999998,579218.07,1055.3190360999997
2017-02-01,,,566.958,289773.0,12.840523,8.345864,37.547776,75.739455,134.473618,,718.3256925999999,2.376,497.85664590000005,218.09304669999995,795.13,46.4418,,,,,65274.0,50935.0,14339.0,,,11074.906498999997,525130.2,952.1887923000003
2017-03-01,,,705.2739999999999,325625.0,14.74388,5.149704,33.025561,111.523825,164.44297,,776.3804560000001,1.354,541.400251,233.62620500000006,1025.619,60.32854,,,,,68947.0,50546.0,18401.0,,,11122.231554999998,606336.0,1152.3410751000001
2017-04-01,,,672.977,256195.0,14.06228,10.018019,32.983187,85.745385,142.808871,,723.0852047000001,0.0,502.3516784000001,220.73352630000005,841.146,47.44820000000001,,,,,68117.0,49257.0,18860.0,,,9793.758584999998,,1060.9292794999994
2017-05-01,,,824.2489999999999,263673.0,13.77302,5.984279,28.703398,98.600506,147.061203,,740.2572266999998,0.511,514.3616597999999,225.38456689999998,961.787,60.560179999999995,,,,,79521.0,59658.0,19863.0,,,10795.213415,,1192.1565673
2017-06-01,,,849.105,255569.0,12.7159,5.779385,28.678781,97.540752,144.714817,,728.7679181,0.733,504.5015552,223.53336290000001,998.478,58.287969999999994,,,,,80172.0,56508.0,23664.0,,,11359.330661999995,,1172.5814598999998
2017-07-01,,,818.534,270631.0,12.96501,1.790589,34.356148,84.359772,133.471518,,773.8941292999998,0.866,527.2274050999998,245.80072420000002,1007.897,56.42395000000001,,,,,72684.0,54380.0,18304.0,,,11796.425757000008,,1153.5935685
2017-08-01,,,833.888,294857.0,12.790725,0.750303,36.986826,103.431607,153.959462,,784.5079179,1.176,537.3482034,245.9837145,1112.865,65.58089,,,,,76700.0,55395.0,21305.0,,,11107.250704999995,,1190.1796003
2017-09-01,,,841.1339999999999,278419.0,11.986312,0.776987,35.584157,107.643356,155.990812,,770.4627468000001,1.301,523.7908636000001,245.37088319999998,1121.423,64.757181,,,,,76192.0,51348.0,24844.0,,,10348.584547999995,,1166.4276102000001
2017-10-01,,,780.5929999999998,317422.0,13.713804,1.437015,29.885358,90.780234,135.816411,,807.8336855,1.086,546.1550518,260.59263369999996,1141.073,68.03704,,,,,74416.0,53722.0,20694.0,,,10227.329312999997,,1186.2856475
2017-11-01,,,777.0169999999999,343126.0,14.23267,0.838912,33.379948,107.234239,155.685768,,800.6471550000001,1.687,547.9862430000001,250.97391199999998,1163.215,72.81078099999999,,,,,78631.0,55977.0,22654.0,,,10355.727486000002,,1229.4799672
2017-12-01,,,661.676,418192.0,13.99964,0.718226,35.780911,113.911998,164.410775,,870.4431667999997,1.463,590.9710717999999,278.00909499999983,990.472,52.04103,,,,,90307.0,63211.0,27096.0,,,12024.595460999995,,1206.0704672999998
2018-01-01,,,601.489,341398.0,13.69101,-0.000163,38.263328,106.023094,157.977268,,848.5942357999999,1.058,572.7828429999998,274.75339280000003,1021.732,55.88024,,,,,64452.0,53864.0,10588.0,,,12350.183342000008,,1110.4679339000006
2018-02-01,,,563.16,305445.0,16.61001,-0.000428,32.654053,92.674201,141.937837,,771.6623444999999,1.314,525.7263138,244.62203069999998,908.513,59.08381,,,,,73733.0,60089.0,13644.0,,,11404.202906999997,,988.1459364
2018-03-01,,,687.0169999999999,320938.0,11.560936,-0.000197,36.936557,105.974603,154.4719,,827.4819737,1.311,569.4799195,256.69105419999994,1073.832,67.08782,,,,,79562.0,61227.0,18335.0,,,11247.242146999999,,1218.1884632000003
2018-04-01,,,658.4760000000001,269836.0,1.414375,12.851734,37.310374,93.397217,144.973673,,769.6338620000001,1.067,532.1431220000001,236.42374000000004,953.024,63.742571,,,,,72748.0,55528.0,17220.0,,,10493.314601999999,,1157.231525
2018-05-01,,,757.985,244704.0,1.774775,14.345263,22.574805,109.652734,148.347577,,774.5794330000003,1.052,537.1739010000003,236.35353199999994,924.211,52.98442,,,,,75754.0,58954.0,16800.0,,,10665.461534999999,,1146.1327290000004
2018-06-01,,,778.5010000000001,217343.0,2.102013,14.189378,28.526499,90.578565,135.396456,,750.4055759999999,1.012,523.779498,225.614078,968.593,53.891760000000005,,,,,55358.0,42413.0,12945.0,,,11925.912372999997,,1129.722712
2018-07-01,,,768.6160000000001,260565.0,17.465447,0.008358,40.561404,76.146768,134.181977,,780.94734,0.815,550.6141170000001,229.51822299999995,949.74,34.376259999999995,,,,,46637.0,35701.0,10936.0,,,12607.552746000003,,1141.9807169999997
2018-08-01,,,787.605,263248.0,15.913585,0.0,34.552511,96.60481,147.070906,,790.5754609999999,0.809,574.398164,215.36829699999998,1113.091,41.430460000000004,,,,,52224.0,40341.0,11883.0,,,11721.305146000006,,1197.860191
2018-09-01,,,724.02,261456.0,2.200794,8.34132,31.623267,79.356798,121.522179,,709.2831610000001,0.526,531.0327520000001,177.72440899999998,1009.902,37.354800000000004,,,,,42628.0,34464.0,8164.0,,,9792.369117000004,,1050.3615839999998
2018-10-01,,,699.3480000000001,278451.0,3.682742,12.176774,39.132229,107.546476,162.538221,,766.109301,0.118,580.32067,185.670631,1040.197,40.595499999999994,,,,,37207.0,29345.0,7862.0,,,9904.218690999998,,1124.9747079999997
2018-11-01,,,678.918,265643.0,9.340745,6.76529,38.621528,86.245626,140.97319,,732.455785,0.0,556.75837,175.69741499999998,969.991,42.4429,,,,,33095.0,25932.0,7163.0,,,10035.149398999998,,1106.0834430000002
2018-12-01,,,681.83,340773.0,2.935085,13.941044,26.811718,106.601269,150.289116,,824.739445,0.0,614.056767,210.68267799999998,808.367,31.30372,,,,,48418.0,36841.0,11577.0,,,10863.012560999998,,1119.8059959999998
2019-01-01,,,609.68,281041.4,3.755782,12.395672,53.556668,74.404188,144.112309,,791.089709,0.0,588.1321829999999,202.957526,873.987,38.726020000000005,,,,,30038.0,23794.0,6244.0,,,11698.820425999995,,1039.2140379999998
2019-02-01,,,588.763,253127.4,17.255379,-0.000152,58.983694,76.453845,152.692765,,739.6087279999999,0.0,549.4992479999999,190.10948000000002,921.087,42.25642,,,,,30404.0,23869.0,6535.0,,,10706.955347000005,,1014.941329
2019-03-01,,,672.783,237341.4,18.440054,21.181685,13.492521,70.363113,123.477373,,783.545919,0.0,588.695963,194.849956,940.167,52.89789,,,,,33708.0,24155.0,9553.0,,,10120.057955999997,,1131.907616
2019-04-01,,,661.4119999999999,227072.4,0.0,0.0,0.0,0.0,133.900766,,728.0015000000001,0.0,551.9500370000001,176.05146299999998,900.938,48.988910000000004,,,,,28469.0,21399.0,7070.0,,,9572.130665999997,,1138.828548
2019-05-01,,,826.5889999999999,216239.0,0.0,0.0,0.0,0.0,149.370039,,748.2328,0.0,570.434086,177.79871400000002,964.733,42.22119,,,,,27947.0,20616.0,7331.0,,,10382.062182,,1145.368777
2019-06-01,,,728.525,200390.0,0.0,0.0,0.0,0.0,107.530731,,705.204027,0.0,535.472969,169.731058,860.652,39.185300000000005,,,,,36501.0,29751.0,6750.0,,,10649.854566000004,,1066.5573089999996
2019-07-01,,,805.0139999999999,239568.0,0.0,0.0,0.0,0.0,138.042919,,779.45719,0.0,582.4082,197.04898999999997,1000.469,45.01925,,,,,39255.0,31522.0,7733.0,,,12004.210209999997,,1189.152423
2019-08-01,,,840.65,239551.0,0.0,0.0,0.0,0.0,149.011043,,772.4320299999999,0.0,578.8764399999999,193.55559000000002,1048.46,41.9775,,,,,38021.0,28799.0,9222.0,,,11465.483323999997,,1175.1799879999999
2019-09-01,,,790.28,221065.0,0.0,0.0,0.0,0.0,129.904572,,735.20637,0.0,550.55687,184.6495,938.994,35.70944,,,,,26876.0,19263.0,7613.0,,,10218.087847,,1083.6716920000003
2019-10-01,,,820.635,251782.0,0.0,0.0,0.0,0.0,142.998961,,793.2076380000001,0.0,590.807139,202.40049900000005,948.931,28.807940000000002,,,,,27204.0,18258.0,8946.0,,,10380.686897,,1133.312879
2019-11-01,,,770.755,260316.0,0.0,0.0,0.0,0.0,141.529123,,770.06798,0.0,576.54649,193.52149000000003,872.207,23.75524,,,,,22900.0,16764.0,6136.0,,,10559.966177999999,,1142.6492220000005
2019-12-01,,,725.323,333673.0,0.0,0.0,0.0,0.0,145.113362,,825.3536799999997,0.0,614.4277799999996,210.92590000000004,732.734,16.59577,,,,,31151.0,24109.0,7042.0,,,11187.742698999997,,1135.428793
2020-01-01,,,695.6360000000001,288230.0,0.0,0.0,0.0,0.0,,,808.639433,0.0,599.241615,209.397818,745.681,18.523915000000002,,,,,25727.0,19423.0,6304.0,,,11993.867057,,1053.4729690000001
2020-02-01,,,637.033,249696.0,,,,,,,772.2144599999999,0.0,566.8122,205.40226,686.602,18.07574,,,,,27191.0,20513.0,6678.0,,,10843.47443,,1004.9375669999998
2020-03-01,,,638.404,214295.0,,,,,,,558.636175,0.0,417.064035,141.57214,502.368,13.874299999999998,,,,,18922.0,13182.0,5740.0,,,11144.232191999994,,922.0788709999998
2020-04-01,,,678.565,167740.0,,,,,,,240.974489,0.0,196.34337000000002,44.631119,403.653,7.46934,,,,,7512.0,5572.0,1940.0,,,8537.200406999998,,805.5837750000001
2020-05-01,,,806.1569999999999,173342.0,,,,,0.0,,377.75870799999984,0.0,297.1893019999999,80.56940599999999,648.543,13.429619999999998,,,,,20033.0,16687.0,3346.0,,,9617.328172000001,,999.8602579999998
2020-06-01,,,915.701,,,,,,,,457.4765800000002,0.0,352.7625400000002,104.71404000000001,797.794,18.524759999999997,,,,,23773.0,16320.0,7453.0,,,10781.714872999999,,921.8851710000004
2020-07-01,,,980.117,,,,,,,,498.8652929999999,0.0,382.3206419999999,116.544651,862.675,21.797300000000003,,,,,22475.0,14543.0,7932.0,,,12183.852641000001,,1087.9742459999995
2020-08-01,,,856.492,,,,,,,,510.71253999999993,0.0,388.2306139999999,122.48192600000003,917.233,24.403406000000004,,,,,28346.0,19597.0,8749.0,,,10728.379158000003,,1149.9449630000001
2020-09-01,,,861.584,,,,,,,,516.0869020000001,0.0,392.7288770000001,123.35802499999998,1037.475,27.577580000000005,,,,,35065.0,25196.0,9869.0,,,10045.022850000003,,957.0102099999997
2020-10-01,,,831.199,,,,,,,,570.660108,0.0,431.37052100000005,139.289587,1070.232,31.14802,,,,,33320.0,23872.0,9448.0,,,10013.844018000003,,965.9105339999999
2020-11-01,,,,,,,,,,,614.7060759999999,0.0,458.54139899999996,156.164677,1092.246,35.14656,,,,,31431.0,21258.0,10173.0,,,10087.844438999995,,1006.0821820000001
2020-12-01,,,,,,,,,,,773.363304,0.0,563.876702,209.486602,976.945,24.240239999999996,,,,,38994.0,27275.0,11719.0,,,11330.177614,,1057.199504
2021-01-01,,,,,,,,,,,732.4140450000001,,533.3580180000001,199.056027,895.416,25.143649999999997,,,,,27303.0,20632.0,6671.0,,,11941.580986,,973.0462670000002
2021-02-01,,,,,,,,,,,689.33694,,504.56263,184.77430999999999,811.697,30.200160000000007,,,,,26676.0,19130.0,7546.0,,,10090.389297999996,,924.0629040000001
2021-03-01,,,,,,,,,,,755.05853,,554.9533,200.10523000000003,974.347,33.23368,,,,,32359.0,20644.0,11715.0,,,11055.214502999996,,1172.110989
2021-04-01,,,,,,,,,,,645.3444999999999,,480.72289,164.62160999999998,947.965,36.03529,,,,,29876.0,21302.0,8574.0,,,9817.737877,,1119.578692
2021-05-01,,,,,,,,,,,565.23217,,426.84929999999997,138.38287,874.188,33.64727,,,,,28025.0,18419.0,9606.0,,,10986.114068,,1156.550507
2021-06-01,,,,,,,,,,,593.88048,,447.86736,146.01312,961.512,36.61862,,,,,28187.0,19615.0,8572.0,,,12053.804232,,1128.273301
2021-07-01,,,,,,,,,,,728.5758200000001,,536.5354400000001,192.04038,1043.235,36.69754000000001,,,,,24369.0,16649.0,7720.0,,,12418.960364999999,,1241.743442
2021-08-01,,,,,,,,,,,742.8252700000002,,545.5961200000002,197.22914999999998,1083.824,39.19352,,,,,26069.0,16858.0,9211.0,,,11660.287777999993,,1164.4349990000003
2021-09-01,,,,,,,,,,,749.29772,,547.8143400000001,201.48337999999995,1110.263,37.719300000000004,,,,,25700.0,15156.0,10544.0,,,10374.794059999995,,1159.4387000000002
2021-10-01,,,,,,,,,,,807.20798,,578.72824,228.47974,1140.962,41.05618,,,,,25291.0,16160.0,9131.0,,,10451.324174999992,,1191.269
2021-11-01,,,,,,,,,,,808.68609,,577.9453100000001,230.74078,1142.127,40.18272,,,,,27811.0,18757.0,9054.0,,,10569.433718999997,,1222.61423
2021-12-01,,,,,,,,,,,912.2344100000001,,642.4005800000001,269.83383000000003,1025.197,32.89214,,,,,32723.0,21356.0,11367.0,,,12457.845451999998,,1262.32356
2022-01-01,,,,,,,,,,,814.67624,,565.81301,248.86323000000002,877.364,29.0455,,,,,20147.0,15465.0,4682.0,,,13067.604932,,1126.3828500000002
2022-02-01,,,,,,,,,,,794.8069300000002,,552.9800600000001,241.82687000000004,938.072,37.35444000000001,,,,,25432.0,16726.0,8706.0,,,10567.756898999993,,1128.4138270000005
2022-03-01,,,,,,,,,,,837.7374800000001,,593.4518800000001,244.28560000000002,1047.227,42.19522,,,,,33827.0,23520.0,10307.0,,,10881.578983000003,,1234.0268760000001
2022-04-01,,,,,,,,,,,807.25761,,576.28311,230.9745,1039.32,41.195589999999996,,,,,30861.0,20523.0,10338.0,,,10147.364071000002,,1304.6846890000002
2022-05-01,,,,,,,,,,,785.6034749999999,,567.854352,217.749123,1088.0,40.10558,,,,,33730.0,22971.0,10759.0,,,11727.995001000001,,1280.7776600000002
2022-06-01,,,,,,,,,,,794.34887,,575.15978,219.18909000000002,1104.066,35.16014,,,,,37236.0,24649.0,12587.0,,,13074.470378000002,,1246.762089
2022-07-01,,,,,,,,,,,833.1165809999998,,601.0624589999998,232.054122,1146.9,31.643780000000003,,,,,29432.0,20813.0,8619.0,,,12639.619365999994,,1279.7285329999997
2022-08-01,,,,,,,,,,,840.1537899999998,,607.6804299999999,232.47336,1226.632,36.358799999999995,,,,,29171.0,20155.0,9016.0,,,11782.419631,,1267.353834
2022-09-01,,,,,,,,,,,821.15249,,597.31337,223.83912,1212.881,35.16034,,,,,34605.0,23271.0,11334.0,,,10314.000247000002,,1220.343078
2022-10-01,,,,,,,,,,,850.6050499999999,,615.6108399999999,234.99420999999998,1131.509,31.20637,,,,,33087.0,20991.0,12096.0,,,10221.298637999998,,1186.8918079999999
2022-11-01,,,,,,,,,,,833.7564539999998,,606.2388479999998,227.517606,1144.123,36.90998,,,,,35212.0,23589.0,11623.0,,,11323.713162000004,,1237.393482
2022-12-01,,,,,,,,,,,906.6275500000002,,658.0903300000001,248.53722000000005,932.66,26.793659999999996,,,,,33517.0,21687.0,11830.0,,,13027.412095999991,,1266.21548
2023-01-01,,,,,,,,,,,899.1541930000001,,645.999981,253.154212,958.23,31.35024,,,,,22112.0,16819.0,5293.0,,,13593.482594,,1162.3730730000002
2023-02-01,,,,,,,,,,,827.57613,,598.900175,228.67595500000002,895.938,32.280643999999995,,,,,30125.0,19838.0,10287.0,,,11906.275881999993,,1057.448338
2023-03-01,,,,,,,,,,,896.3993700000001,,657.4296200000001,238.96975,1113.909,43.9908,,,,,38087.0,24914.0,13173.0,,,13996.904604999994,,1297.3132799999998
2023-04-01,,,,,,,,,,,832.3649700000001,,612.5244700000001,219.84049999999996,1028.598,37.69504,,,,,33795.0,21075.0,12720.0,,,10046.212478000007,,1222.1134599999998
2023-05-01,,,,,,,,,,,837.24316,,616.22011,221.02304999999998,1071.951,36.26038,,,,,38604.0,24839.0,13765.0,,,10815.469723999997,,1266.99033
2023-06-01,,,,,,,,,,,821.9655300000002,,604.7813600000002,217.18417000000005,1080.354,41.23313999999999,,,,,44138.0,29716.0,14422.0,,,12071.781236000008,,1222.7560999999996
2023-07-01,,,,,,,,,,,867.0497,,630.6558600000001,236.39384,1067.68,33.529160000000005,,,,,30928.0,20311.0,10617.0,,,12477.225903000002,,1218.0896599999996
2023-08-01,,,,,,,,,,,863.4836200000001,,632.75499,230.72863000000007,1208.153,29.55296,,,,,30294.0,17948.0,12346.0,,,11756.000499000002,,1250.46573
2023-09-01,,,,,,,,,,,820.4818799999999,,592.28194,228.19993999999997,1118.07,35.73255,,,,,43282.0,30442.0,12840.0,,,10962.24445700001,,1206.7587
2023-10-01,,,,,,,,,,,894.142026,,632.892347,261.24967900000007,1125.075,29.419020000000003,,,,,40788.0,28645.0,12143.0,,,10454.125794,,1253.8517459999998
2023-11-01,,,,,,,,,,,888.340481,,644.944856,243.39562500000005,1018.613,20.418,,,,,29715.0,16611.0,13104.0,,,11040.811143000004,,1316.1607300000003
2023-12-01,,,,,,,,,,,906.4656970000001,,675.582125,230.88357200000002,808.987,13.14199,,,,,25072.0,15383.0,9689.0,,,11762.640716000002,,1193.5778430000003
2024-01-01,,,,,,,,,,,844.056259,,647.581461,196.47479800000002,766.837,11.93572,,,,,15942.0,9333.0,6609.0,,,13086.855288,,1125.452682
2024-02-01,,,,,,,,,,,,,,,,,,,,,33234.0,24875.0,8359.0,,,,,
